"Sample","n_1","n_12","n_23","Parameter","Estimates","Std_Errors"
308,30,2,2,"sigma_1",0.545236930559255,0.233734688125694
308,30,2,2,"sigma_2",3.5364156302876e-05,0.13512255528132
308,30,2,2,"sigma2_0",1.01065604425101,0.22903362720483
308,30,2,2,"sigma2_1",0.297283310445678,0.254881567837756
308,30,2,2,"sigma2_2",1.25062355101425e-09,9.55699033002518e-06
309,30,2,2,"intercept",0.8300238142226,0.240077002656004
309,30,2,2,"X_1_cont",0.874065063950136,0.196351221424386
309,30,2,2,"X_2_cont",-0.539258621251708,0.155017941169658
309,30,2,2,"X_3_dich",1.1077374794776,0.326530024234156
309,30,2,2,"log_sigma_0",0.0875446070689008,0.118258559119615
309,30,2,2,"log_sigma_1",-0.519473725539963,0.372962560327069
309,30,2,2,"log_sigma_2",-10.1952233969683,4011.20963760029
309,30,2,2,"sigma_0",1.09149095156913,0.129078147224663
309,30,2,2,"sigma_1",0.594833511295638,0.221850629341161
309,30,2,2,"sigma_2",3.73482912548202e-05,0.149811825829237
309,30,2,2,"sigma2_0",1.19135249735728,0.281775259482054
309,30,2,2,"sigma2_1",0.353826906160297,0.2639283776683
309,30,2,2,"sigma2_2",1.39489485965488e-09,1.11904314089735e-05
310,30,2,2,"intercept",0.705073782189809,0.234676568395644
310,30,2,2,"X_1_cont",0.856835194011328,0.153340999962483
310,30,2,2,"X_2_cont",-0.493391474739243,0.135155758768987
310,30,2,2,"X_3_dich",1.34336016862056,0.282734942083152
310,30,2,2,"log_sigma_0",0.12698176914755,0.0967334476171827
310,30,2,2,"log_sigma_1",-9.29510763025066,4020.47253933943
310,30,2,2,"log_sigma_2",-1.6811069996757,1.0718105950345
310,30,2,2,"sigma_0",1.13539631835005,0.109830800285857
310,30,2,2,"sigma_1",9.18726085414683e-05,0.369371299758454
310,30,2,2,"sigma_2",0.186167774262083,0.199536592908092
310,30,2,2,"sigma2_0",1.28912479972285,0.249402972572003
310,30,2,2,"sigma2_1",8.44057620021386e-09,6.78702096583236e-05
310,30,2,2,"sigma2_2",0.034658440173698,0.0742945667710778
311,30,2,2,"intercept",0.889193660664661,0.201975510241352
311,30,2,2,"X_1_cont",1.03042784056108,0.172949120045659
311,30,2,2,"X_2_cont",-0.599752539415205,0.136431398363834
311,30,2,2,"X_3_dich",1.19036282256133,0.315338213207149
311,30,2,2,"log_sigma_0",0.107000343225083,0.103409145380647
311,30,2,2,"log_sigma_1",-0.994230136857316,0.912554837203787
311,30,2,2,"log_sigma_2",-10.6747691167885,4700.45591094076
311,30,2,2,"sigma_0",1.11293463646634,0.115087619621505
311,30,2,2,"sigma_1",0.370008190590679,0.337652764128545
311,30,2,2,"sigma_2",2.31210033690036e-05,0.108679256952714
311,30,2,2,"sigma2_0",1.23862350504647,0.256169996210473
311,30,2,2,"sigma2_1",0.136906061104188,0.249868576606288
311,30,2,2,"sigma2_2",5.34580796789477e-10,5.02554693228903e-06
312,30,2,2,"intercept",0.686064465831004,0.262348800310417
312,30,2,2,"X_1_cont",1.08316540763966,0.202290712181032
312,30,2,2,"X_2_cont",-0.184741417821323,0.17794687441114
312,30,2,2,"X_3_dich",1.1332272575267,0.352876777371952
312,30,2,2,"log_sigma_0",0.261137168214869,0.108592833976599
312,30,2,2,"log_sigma_1",-0.71489480072875,0.629645183635245
312,30,2,2,"log_sigma_2",-3.2557400309189,18.4830334527971
312,30,2,2,"sigma_0",1.29840575321876,0.140997560393546
312,30,2,2,"sigma_1",0.489243577157006,0.308049861981387
312,30,2,2,"sigma_2",0.0385522802249126,0.712563085078666
312,30,2,2,"sigma2_0",1.68585749999159,0.36614408720958
312,30,2,2,"sigma2_1",0.239359277789383,0.301422832836991
312,30,2,2,"sigma2_2",0.00148627831054019,0.054941863467762
313,30,2,2,"intercept",1.05962263460677,0.288816449753134
313,30,2,2,"X_1_cont",1.17600705524455,0.218208892609968
313,30,2,2,"X_2_cont",-0.675617573608699,0.215397906776639
313,30,2,2,"X_3_dich",1.07100237209593,0.406051217012466
313,30,2,2,"log_sigma_0",0.415134035607469,0.108498802624747
313,30,2,2,"log_sigma_1",-9.35782901354876,4975.36420243196
313,30,2,2,"log_sigma_2",-2.03601640726251,2.8113710562438
313,30,2,2,"sigma_0",1.51457373389807,0.164329436614832
313,30,2,2,"sigma_1",8.62872239137417e-05,0.429310364987661
313,30,2,2,"sigma_2",0.130547725391616,0.367018096624452
313,30,2,2,"sigma2_0",2.29393359541393,0.497778096806182
313,30,2,2,"sigma2_1",7.4454850107402e-09,7.4087999184361e-05
313,30,2,2,"sigma2_2",0.0170427086049248,0.0958267553837651
314,30,2,2,"intercept",0.992512312999185,0.201248486972482
314,30,2,2,"X_1_cont",0.561941700197104,0.173806421137604
314,30,2,2,"X_2_cont",-0.521512172833351,0.176182586094985
314,30,2,2,"X_3_dich",0.95621715367696,0.311373912609146
314,30,2,2,"log_sigma_0",0.212228407797342,0.098873571359119
314,30,2,2,"log_sigma_1",-9.41085964199833,4035.09542579391
314,30,2,2,"log_sigma_2",-10.9043215147453,25832.1281220103
314,30,2,2,"sigma_0",1.23643026314157,0.122250275853303
314,30,2,2,"sigma_1",8.1830572110443e-05,0.330194167212947
314,30,2,2,"sigma_2",1.83786385756593e-05,0.474759346394551
314,30,2,2,"sigma2_0",1.52875979561234,0.302307881484857
314,30,2,2,"sigma2_1",6.69624253192241e-09,5.40399552211334e-05
314,30,2,2,"sigma2_2",3.37774355894712e-10,1.74508608756034e-05
315,30,2,2,"intercept",0.615239973913235,0.205953073881346
315,30,2,2,"X_1_cont",0.906010563750377,0.164055885691193
315,30,2,2,"X_2_cont",-0.502555833051182,0.169537844331168
315,30,2,2,"X_3_dich",1.10043815313763,0.327848984162246
315,30,2,2,"log_sigma_0",0.235163820521384,0.0939455618068145
315,30,2,2,"log_sigma_1",-10.0916959557988,6663.60929075316
315,30,2,2,"log_sigma_2",-9.70887453502904,5874.39301340086
315,30,2,2,"sigma_0",1.2651160037211,0.118852033720371
315,30,2,2,"sigma_1",4.14221019608568e-05,0.27602070346889
315,30,2,2,"sigma_2",6.07420386701251e-05,0.356822607583508
315,30,2,2,"sigma2_0",1.60051850287124,0.300723219868881
315,30,2,2,"sigma2_1",1.71579053085562e-09,2.28667154447916e-05
315,30,2,2,"sigma2_2",3.68959526180298e-09,4.33482652564247e-05
316,30,2,2,"intercept",1.08289520721826,0.206544821868982
316,30,2,2,"X_1_cont",0.97171608759043,0.144059330109889
316,30,2,2,"X_2_cont",-0.605720741284696,0.17586958191071
316,30,2,2,"X_3_dich",1.09913473741454,0.323631018941309
316,30,2,2,"log_sigma_0",0.182358567246249,0.113810847116045
316,30,2,2,"log_sigma_1",-1.36652287562368,1.27958083346319
316,30,2,2,"log_sigma_2",-3.97266388944604,64.6385790578569
316,30,2,2,"sigma_0",1.20004441336463,0.136578071261906
316,30,2,2,"sigma_1",0.254992058964658,0.326282951336493
316,30,2,2,"sigma_2",0.0188232233022262,1.21670640754464
316,30,2,2,"sigma2_0",1.44010659404765,0.327799502811931
316,30,2,2,"sigma2_1",0.0650209501350356,0.166399123132715
316,30,2,2,"sigma2_2",0.00035431373548547,0.0458046728049243
317,30,2,2,"intercept",0.846313693032752,0.233646140592116
317,30,2,2,"X_1_cont",0.707334456810159,0.213110406299774
317,30,2,2,"X_2_cont",-0.40812330703081,0.189827457373417
317,30,2,2,"X_3_dich",1.15348664176602,0.368386294537289
317,30,2,2,"log_sigma_0",0.219295665914665,0.108218575160424
317,30,2,2,"log_sigma_1",-9.20456159138401,5231.90710667935
317,30,2,2,"log_sigma_2",-17.3562678684501,NA
317,30,2,2,"sigma_0",1.24519938528146,0.134753703265795
317,30,2,2,"sigma_1",0.000100579550995432,0.526222867639616
317,30,2,2,"sigma_2",2.89913633031185e-08,NA
317,30,2,2,"sigma2_0",1.55052150910532,0.335590456941935
317,30,2,2,"sigma2_1",1.01162460784426e-08,0.000105854519501442
317,30,2,2,"sigma2_2",8.40499146173407e-16,NA
318,30,2,2,"intercept",0.594126330908558,0.191622821293565
318,30,2,2,"X_1_cont",1.17549522112967,0.164408596181651
318,30,2,2,"X_2_cont",-0.634184256312364,0.138495973251615
318,30,2,2,"X_3_dich",1.15359205944361,0.311547615215224
318,30,2,2,"log_sigma_0",0.213227183219972,0.0981533492525523
318,30,2,2,"log_sigma_1",-9.89472202152783,4826.80182888617
318,30,2,2,"log_sigma_2",-12.4050184422807,31210.0494392671
318,30,2,2,"sigma_0",1.23766579620751,0.121481043153094
318,30,2,2,"sigma_1",5.04402030385442e-05,0.243464864275835
318,30,2,2,"sigma_2",4.09797158402111e-06,0.12789789573801
318,30,2,2,"sigma2_0",1.53181662310198,0.300705863996388
318,30,2,2,"sigma2_1",2.54421408256957e-09,2.45608343736495e-05
318,30,2,2,"sigma2_2",1.67933711034445e-11,1.04824388478092e-06
319,30,2,2,"intercept",1.4321650645745,0.222890836899617
319,30,2,2,"X_1_cont",1.23076195075987,0.176858549376951
319,30,2,2,"X_2_cont",-0.740883551861289,0.149171697146202
319,30,2,2,"X_3_dich",0.48078985975602,0.267752516493555
319,30,2,2,"log_sigma_0",0.0315168932395626,0.111526621445533
319,30,2,2,"log_sigma_1",-2.46501977964646,7.77138377969076
319,30,2,2,"log_sigma_2",-10.3101719516399,4300.30180866116
319,30,2,2,"sigma_0",1.03201880958937,0.115097571101743
319,30,2,2,"sigma_1",0.0850071609434805,0.660623271713726
319,30,2,2,"sigma_2",3.32927150679208e-05,0.143168722821821
319,30,2,2,"sigma2_0",1.06506282334626,0.237565716630098
319,30,2,2,"sigma2_1",0.0072262174116708,0.112315417563155
319,30,2,2,"sigma2_2",1.10840487659376e-09,9.53295099109001e-06
320,30,2,2,"intercept",1.55373012495329,0.209515720006796
320,30,2,2,"X_1_cont",0.845981390175172,0.184926391664618
320,30,2,2,"X_2_cont",-0.201965351289046,0.170918753996601
320,30,2,2,"X_3_dich",0.771335932619136,0.362000458901852
320,30,2,2,"log_sigma_0",0.274767364004869,0.102673134300744
320,30,2,2,"log_sigma_1",-8.47608600363253,3583.84696444681
320,30,2,2,"log_sigma_2",-21.5255072987392,3001199.63593771
320,30,2,2,"sigma_0",1.31622443806619,0.135140888499491
320,30,2,2,"sigma_1",0.000208392757069774,0.746847749837209
320,30,2,2,"sigma_2",4.48322938317176e-10,0.00134550663926003
320,30,2,2,"sigma2_0",1.73244677136265,0.355751480050015
320,30,2,2,"sigma2_1",4.34275411991418e-08,0.000311275323399866
320,30,2,2,"sigma2_2",2.00993457021346e-19,1.20644298007665e-12
321,30,2,2,"intercept",1.57208588620678,0.282996122296427
321,30,2,2,"X_1_cont",1.08668928644373,0.200776263238874
321,30,2,2,"X_2_cont",-0.782601914636287,0.208403721349089
321,30,2,2,"X_3_dich",0.528065842235163,0.371892853218244
321,30,2,2,"log_sigma_0",0.265739468876191,0.115100841508609
321,30,2,2,"log_sigma_1",-0.76563294081642,0.637844788700647
321,30,2,2,"log_sigma_2",-10.4534859148068,4955.2606987912
321,30,2,2,"sigma_0",1.30439517887237,0.150136982747983
321,30,2,2,"sigma_1",0.465039495326134,0.296623018633754
321,30,2,2,"sigma_2",2.88475377634444e-05,0.142947070136091
321,30,2,2,"sigma2_0",1.70144678266549,0.391675912933826
321,30,2,2,"sigma2_1",0.216261732213185,0.27588283777511
321,30,2,2,"sigma2_2",8.3218043501335e-10,8.24734200784925e-06
322,30,2,2,"intercept",0.999880885333513,0.26451335939831
322,30,2,2,"X_1_cont",1.0576823528056,0.20761375755459
322,30,2,2,"X_2_cont",-0.535860008210468,0.172221507984291
322,30,2,2,"X_3_dich",0.741189318119837,0.376747206016651
322,30,2,2,"log_sigma_0",0.261813756798817,0.112526663759353
322,30,2,2,"log_sigma_1",-0.465694351923156,0.416166882506206
322,30,2,2,"log_sigma_2",-10.5979914616735,5261.22078381017
322,30,2,2,"sigma_0",1.29928453698273,0.146204154220782
322,30,2,2,"sigma_1",0.627699109756002,0.261227581659076
322,30,2,2,"sigma_2",2.49661047840671e-05,0.131352189380716
322,30,2,2,"sigma2_0",1.68814030804243,0.379921593643402
322,30,2,2,"sigma2_1",0.394006172388477,0.327944640902231
322,30,2,2,"sigma2_2",6.2330638808902e-10,6.55870504739119e-06
323,30,2,2,"intercept",1.20625324929941,0.167717696053047
323,30,2,2,"X_1_cont",0.780908866452304,0.133501683948265
323,30,2,2,"X_2_cont",-0.711769516336638,0.143503282376683
323,30,2,2,"X_3_dich",0.956161701554444,0.282580670257522
323,30,2,2,"log_sigma_0",-0.0394247961884505,0.108808325078955
323,30,2,2,"log_sigma_1",-1.26694107590785,0.95457590075228
323,30,2,2,"log_sigma_2",-10.8132472011816,4528.79012490351
323,30,2,2,"sigma_0",0.96134224787342,0.104602039818744
323,30,2,2,"sigma_1",0.281691979605854,0.268896375166951
323,30,2,2,"sigma_2",2.01310491451847e-05,0.0911692965726597
323,30,2,2,"sigma2_0",0.92417891754632,0.201116720182994
323,30,2,2,"sigma2_1",0.0793503713742651,0.151491904459234
323,30,2,2,"sigma2_2",4.05259139685842e-10,3.67066717967226e-06
324,30,2,2,"intercept",1.02150986658197,0.325026115181014
324,30,2,2,"X_1_cont",0.956831449794243,0.191530825766691
324,30,2,2,"X_2_cont",-0.585196084137103,0.154197251911344
324,30,2,2,"X_3_dich",1.28752892981177,0.344262977020407
324,30,2,2,"log_sigma_0",0.1768626800227,0.110138631045127
324,30,2,2,"log_sigma_1",-1.36157614439221,1.15695272731897
324,30,2,2,"log_sigma_2",-1.03229734299646,0.694035680269354
324,30,2,2,"sigma_0",1.19346719498603,0.131446843053029
324,30,2,2,"sigma_1",0.256256561144181,0.296476727309141
324,30,2,2,"sigma_2",0.35618773451053,0.247206996624615
324,30,2,2,"sigma2_0",1.42436394550782,0.313754990136533
324,30,2,2,"sigma2_1",0.0656674251294412,0.151948213199043
324,30,2,2,"sigma2_2",0.126869702215743,0.176104200165748
325,30,2,2,"intercept",1.29693477468472,0.170930704107848
325,30,2,2,"X_1_cont",0.915766195637692,0.132401512571209
325,30,2,2,"X_2_cont",-0.36894303455258,0.122340628483978
325,30,2,2,"X_3_dich",0.470652498123365,0.239714623671731
325,30,2,2,"log_sigma_0",-0.0541031382915799,0.112882748541057
325,30,2,2,"log_sigma_1",-1.95534417831136,3.63984946693732
325,30,2,2,"log_sigma_2",-10.1533105643089,3264.48564914036
325,30,2,2,"sigma_0",0.947334395011931,0.106937710296426
325,30,2,2,"sigma_1",0.141515761655407,0.515096069624662
325,30,2,2,"sigma_2",3.89469316919975e-05,0.127141699586576
325,30,2,2,"sigma2_0",0.89744245597262,0.202611542175253
325,30,2,2,"sigma2_1",0.0200267107969099,0.145788425237281
325,30,2,2,"sigma2_2",1.51686348822112e-09,9.90355817800567e-06
326,30,2,2,"intercept",0.915006309565396,0.179902411013586
326,30,2,2,"X_1_cont",0.884852277848199,0.161555046443281
326,30,2,2,"X_2_cont",-0.166385996114738,0.140280975086258
326,30,2,2,"X_3_dich",1.3081442727459,0.274799930788995
326,30,2,2,"log_sigma_0",0.0280615806652758,0.10807692851417
326,30,2,2,"log_sigma_1",-1.39745368331652,1.206794310348
326,30,2,2,"log_sigma_2",-10.7024102707477,4510.82517115352
326,30,2,2,"sigma_0",1.02845901566181,0.111152691515435
326,30,2,2,"sigma_1",0.247225678017857,0.298350541603877
326,30,2,2,"sigma_2",2.24906639426083e-05,0.101451453028272
326,30,2,2,"sigma2_0",1.05772794689606,0.22863197540825
326,30,2,2,"sigma2_1",0.0611205358713893,0.147519829870027
326,30,2,2,"sigma2_2",5.0582996457934e-10,4.56342107309636e-06
327,30,2,2,"intercept",0.551703357516683,0.229531364836023
327,30,2,2,"X_1_cont",0.952828219405338,0.187698890013635
327,30,2,2,"X_2_cont",-0.45764784411458,0.146020338445615
327,30,2,2,"X_3_dich",0.938147104901283,0.331834491756671
327,30,2,2,"log_sigma_0",0.222358466181254,0.0960514387310036
327,30,2,2,"log_sigma_1",-9.70593854072331,4884.65744711937
327,30,2,2,"log_sigma_2",-13.9797614374472,166733.313170423
327,30,2,2,"sigma_0",1.24901902870718,0.119970074709725
327,30,2,2,"sigma_1",6.09206390062686e-05,0.297576453005241
327,30,2,2,"sigma_2",8.48529116628549e-07,0.14147807093705
327,30,2,2,"sigma2_0",1.56004853407263,0.299689812375738
327,30,2,2,"sigma2_1",3.7113242569321e-09,3.62570953405963e-05
327,30,2,2,"sigma2_2",7.20001661766426e-13,2.40096525109053e-07
328,30,2,2,"intercept",1.40621752890066,0.416516671235991
328,30,2,2,"X_1_cont",1.0971160283363,0.18651649812385
328,30,2,2,"X_2_cont",-0.706673068821905,0.185257259459221
328,30,2,2,"X_3_dich",0.540786995220372,0.310968900441097
328,30,2,2,"log_sigma_0",0.161000246113636,0.111129145683069
328,30,2,2,"log_sigma_1",-1.4857116271952,1.81890816190401
328,30,2,2,"log_sigma_2",-0.713224098942464,0.604448993393593
328,30,2,2,"sigma_0",1.1746852579199,0.130541769159134
328,30,2,2,"sigma_1",0.226341212789359,0.411693879317818
328,30,2,2,"sigma_2",0.490061640454913,0.296217265273785
328,30,2,2,"sigma2_0",1.37988545517433,0.306690983548033
328,30,2,2,"sigma2_1",0.051230344606958,0.186366583885502
328,30,2,2,"sigma2_2",0.24016041144536,0.290329437902278
329,30,2,2,"intercept",0.850956310726448,0.342367275446308
329,30,2,2,"X_1_cont",1.09452203617306,0.155211309659956
329,30,2,2,"X_2_cont",-0.44269633078817,0.155382267095243
329,30,2,2,"X_3_dich",1.22074398169469,0.28024511929189
329,30,2,2,"log_sigma_0",0.066426224576094,0.0996454747583639
329,30,2,2,"log_sigma_1",-9.60512149622892,4119.43787548775
329,30,2,2,"log_sigma_2",-0.892701943851542,0.624076593813569
329,30,2,2,"sigma_0",1.06868211869046,0.106489337082685
329,30,2,2,"sigma_1",6.73827507608908e-05,0.277579055638965
329,30,2,2,"sigma_2",0.409547681613219,0.255589122145422
329,30,2,2,"sigma2_0",1.14208147080872,0.227606500742931
329,30,2,2,"sigma2_1",4.54043510010433e-09,3.74080806451276e-05
329,30,2,2,"sigma2_2",0.167729303514763,0.209351864840431
330,30,2,2,"intercept",0.903024131818347,0.237981630582202
330,30,2,2,"X_1_cont",1.08813907883309,0.190025620063164
330,30,2,2,"X_2_cont",-0.687862425213636,0.162045600685339
330,30,2,2,"X_3_dich",1.27041456193822,0.349575781332241
330,30,2,2,"log_sigma_0",0.293627346837864,0.102600515689168
330,30,2,2,"log_sigma_1",-0.718968191254652,0.639301682989349
330,30,2,2,"log_sigma_2",-10.4063905052717,4052.84105288137
330,30,2,2,"sigma_0",1.34128397680781,0.1376164277061
330,30,2,2,"sigma_1",0.487254750388981,0.311502781968231
330,30,2,2,"sigma_2",3.02386241530682e-05,0.122552337350205
330,30,2,2,"sigma2_0",1.79904270644139,0.369165418855446
330,30,2,2,"sigma2_1",0.237417191776628,0.303562420546807
330,30,2,2,"sigma2_2",9.14374390670518e-10,7.41162813642573e-06
331,30,2,2,"intercept",0.856329173814421,0.18289698920149
331,30,2,2,"X_1_cont",0.924037418442947,0.145153590821281
331,30,2,2,"X_2_cont",-0.485894306620704,0.13510851837845
331,30,2,2,"X_3_dich",0.991636230412744,0.279658538350362
331,30,2,2,"log_sigma_0",-0.0496259220910027,0.113833210376516
331,30,2,2,"log_sigma_1",-1.12845464354713,0.915521223092085
331,30,2,2,"log_sigma_2",-10.6552083667246,5069.97477973296
331,30,2,2,"sigma_0",0.951585324977911,0.108322012489416
331,30,2,2,"sigma_1",0.323532843870478,0.296201184930761
331,30,2,2,"sigma_2",2.35777198330092e-05,0.119538444916966
331,30,2,2,"sigma2_0",0.905514630713316,0.206155274914004
331,30,2,2,"sigma2_1",0.104673501062919,0.191661623436909
331,30,2,2,"sigma2_2",5.55908872523873e-10,5.63688792705165e-06
332,30,2,2,"intercept",0.944435149569752,0.16218024143316
332,30,2,2,"X_1_cont",1.17095171436427,0.122882341011733
332,30,2,2,"X_2_cont",-0.386126192735221,0.127580009963218
332,30,2,2,"X_3_dich",1.16894587753492,0.256701942968204
332,30,2,2,"log_sigma_0",0.0239053571529911,0.0924848241909783
332,30,2,2,"log_sigma_1",-9.8628471654832,4250.46237215382
332,30,2,2,"log_sigma_2",-12.0526245527417,17818.5709750544
332,30,2,2,"sigma_0",1.02419338072605,0.0947223447540124
332,30,2,2,"sigma_1",5.20738754699119e-05,0.221338048257084
332,30,2,2,"sigma_2",5.82923634835328e-06,0.1038686616035
332,30,2,2,"sigma2_0",1.04897208112305,0.194027997007821
332,30,2,2,"sigma2_1",2.71168850645589e-09,2.30518599233855e-05
332,30,2,2,"sigma2_2",3.39799964049631e-11,1.21094995534786e-06
333,30,2,2,"intercept",0.952385204873441,0.184755389191347
333,30,2,2,"X_1_cont",0.982970429481904,0.11568019047597
333,30,2,2,"X_2_cont",-0.583628058680139,0.148250603152122
333,30,2,2,"X_3_dich",0.609196808642716,0.242424217679497
333,30,2,2,"log_sigma_0",-0.0129309290959628,0.108083834458363
333,30,2,2,"log_sigma_1",-1.75126941729379,2.27828029740546
333,30,2,2,"log_sigma_2",-10.6787557984788,3872.7148082974
333,30,2,2,"sigma_0",0.987152316168494,0.106695207525945
333,30,2,2,"sigma_1",0.173553491753621,0.395403500808196
333,30,2,2,"sigma_2",2.3029010782631e-05,0.0891847910783356
333,30,2,2,"sigma2_0",0.974469695316822,0.21064884246663
333,30,2,2,"sigma2_1",0.0301208144998743,0.137247316433737
333,30,2,2,"sigma2_2",5.30335337626537e-10,4.10767503077938e-06
334,30,2,2,"intercept",0.930186894149419,0.182977245448443
334,30,2,2,"X_1_cont",1.01267690960071,0.164455134386904
334,30,2,2,"X_2_cont",-0.557155089824343,0.129614668501652
334,30,2,2,"X_3_dich",1.5143532349354,0.293291515739698
334,30,2,2,"log_sigma_0",-0.0691301370843346,0.127070259371608
334,30,2,2,"log_sigma_1",-0.731153045450771,0.629161789525852
334,30,2,2,"log_sigma_2",-10.3759884187381,4661.68993544931
334,30,2,2,"sigma_0",0.933205227568234,0.118582630314036
334,30,2,2,"sigma_1",0.481353647350731,0.302849322161982
334,30,2,2,"sigma_2",3.11720587045625e-05,0.145314472330294
334,30,2,2,"sigma2_0",0.87087199676068,0.221323861015699
334,30,2,2,"sigma2_1",0.231701333817852,0.291555251640733
334,30,2,2,"sigma2_2",9.71697243880691e-10,9.05950252420491e-06
